1.200000000000000178e+00,7.717499953999467976e+00,-1.386963024654554394e-03,6.183774246369715816e-03,4.107748425395735606e-03,7.717500069511744165e+00,0.000000000000000000e+00
1.300000000000000044e+00,7.717499942564747251e+00,-1.497850961863534574e-03,6.597317894591970926e-03,4.726125850032706840e-03,7.717500078629622173e+00,0.000000000000000000e+00
1.400000000000000133e+00,7.717499929320539742e+00,-1.610195153469925816e-03,7.007353697631945287e-03,5.385857639491903846e-03,7.717500087919946239e+00,0.000000000000000000e+00
1.500000000000000000e+00,7.717499914120407922e+00,-1.723974394266174041e-03,7.413925297432451093e-03,6.086593009255097941e-03,7.717500097297762096e+00,0.000000000000000000e+00
1.600000000000000089e+00,7.717499896815751548e+00,-1.839167754155422848e-03,7.817075774820287509e-03,6.827985538998343311e-03,7.717500106675491800e+00,0.000000000000000000e+00
1.700000000000000178e+00,7.717499877255908913e+00,-1.955754574601557827e-03,8.216847656727045354e-03,7.609693116480372929e-03,7.717500115963015439e+00,0.000000000000000000e+00
1.800000000000000044e+00,7.717499855288249222e+00,-2.073714465125016566e-03,8.613282923317039028e-03,8.431377882153078332e-03,7.717500125067761729e+00,0.000000000000000000e+00
1.900000000000000133e+00,7.717499830758272061e+00,-2.193027299843773245e-03,9.006423015023601666e-03,9.292706174484782061e-03,7.717500133894771963e+00,0.000000000000000000e+00
2.000000000000000000e+00,7.717499803509697109e+00,-2.313673214058921228e-03,9.396308839494875442e-03,1.019334847598714171e-02,7.717500142346787939e+00,0.000000000000000000e+00
2.100000000000000089e+00,7.717499773384550288e+00,-2.435632600884275138e-03,9.782980778450300896e-03,1.113297935993662682e-02,7.717500150324323904e+00,0.000000000000000000e+00
2.200000000000000178e+00,7.717499740223251692e+00,-2.558886107919431437e-03,1.016647869444893722e-02,1.211127743778165830e-02,7.717500157725735832e+00,0.000000000000000000e+00
2.300000000000000266e+00,7.717499703864698191e+00,-2.683414633965723953e-03,1.054684193757074624e-02,1.312792530722655358e-02,7.717500164447297806e+00,0.000000000000000000e+00
2.400000000000000355e+00,7.717499664146344251e+00,-2.809199325784527031e-03,1.092410935201196080e-02,1.418260950098362665e-02,7.717500170383269520e+00,0.000000000000000000e+00
2.500000000000000000e+00,7.717499620904278324e+00,-2.936221574897359028e-03,1.129831928259565285e-02,1.527502043618482117e-02,7.717500175425963782e+00,0.000000000000000000e+00
2.600000000000000089e+00,7.717499573973301885e+00,-3.064463014427247934e-03,1.166950958119856822e-02,1.640485236444438541e-02,7.717500179465810461e+00,0.000000000000000000e+00
2.700000000000000178e+00,7.717499523186996946e+00,-3.193905515980829165e-03,1.203771761309533998e-02,1.757180332256424310e-02,7.717500182391423991e+00,0.000000000000000000e+00
2.800000000000000266e+00,7.717499468377805094e+00,-3.324531186570653385e-03,1.240298026322110211e-02,1.877557508387377866e-02,7.717500184089661985e+00,0.000000000000000000e+00
2.900000000000000355e+00,7.717499409377087893e+00,-3.456322365577182629e-03,1.276533394235358256e-02,2.001587311019589061e-02,7.717500184445693634e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.717499346015199713e+00,-3.589261621749965589e-03,1.312481459321569906e-02,2.129240650443125007e-02,7.717500183343048548e+00,0.000000000000000000e+00
3.100000000000000089e+00,7.717499278121548123e+00,-3.723331750247490732e-03,1.348145769649969176e-02,2.260488796375281773e-02,7.717500180663686038e+00,0.000000000000000000e+00
3.200000000000000178e+00,7.717499205524660510e+00,-3.858515769715214604e-03,1.383529827681376223e-02,2.395303373340278499e-02,7.717500176288040414e+00,0.000000000000000000e+00
3.300000000000000266e+00,7.717499128052239143e+00,-3.994796919401276576e-03,1.418637090855227531e-02,2.533656356108416469e-02,7.717500170095087597e+00,0.000000000000000000e+00
3.400000000000000355e+00,7.717499045531225121e+00,-4.132158656309412557e-03,1.453470972169045895e-02,2.675520065193939465e-02,7.717500161962388638e+00,0.000000000000000000e+00
3.500000000000000000e+00,7.717498957787851666e+00,-4.270584652388594547e-03,1.488034840750457333e-02,2.820867162410843620e-02,7.717500151766149230e+00,0.000000000000000000e+00
3.600000000000000089e+00,7.717498864647700074e+00,-4.410058791758912460e-03,1.522332022421856584e-02,2.969670646485889076e-02,7.717500139381265001e+00,0.000000000000000000e+00
3.700000000000000178e+00,7.717498765935753013e+00,-4.550565167973240691e-03,1.556365800257804299e-02,3.121903848728074804e-02,7.717500124681377471e+00,0.000000000000000000e+00
3.800000000000000266e+00,7.717498661476444255e+00,-4.692088081314227561e-03,1.590139415135264148e-02,3.277540428753855650e-02,7.717500107538918463e+00,0.000000000000000000e+00
3.900000000000000355e+00,7.717498551093712855e+00,-4.834612036126145762e-03,1.623656066276755669e-02,3.436554370267382030e-02,7.717500087825154509e+00,0.000000000000000000e+00
4.000000000000000000e+00,7.717498434611044900e+00,-4.978121738181162312e-03,1.656918911786529544e-02,3.598919976895056938e-02,7.717500065410242804e+00,0.000000000000000000e+00
4.100000000000000533e+00,7.717498311851524129e+00,-5.122602092079578742e-03,1.689931069179842135e-02,3.764611868073709788e-02,7.717500040163263186e+00,0.000000000000000000e+00
4.200000000000000178e+00,7.717498182637878124e+00,-5.268038198683608689e-03,1.722695615905425054e-02,3.933604974991694592e-02,7.717500011952272310e+00,0.000000000000000000e+00
4.299999999999999822e+00,7.717498046792516497e+00,-5.414415352584260079e-03,1.755215589861237185e-02,4.105874536582235917e-02,7.717499980644341839e+00,0.000000000000000000e+00
4.400000000000000355e+00,7.717497904137579745e+00,-5.561719039600889099e-03,1.787493989903580008e-02,4.281396095568359983e-02,7.717499946105599307e+00,0.000000000000000000e+00
4.500000000000000000e+00,7.717497754494972106e+00,-5.709934934313010482e-03,1.819533776349669188e-02,4.460145494558718365e-02,7.717499908201269854e+00,0.000000000000000000e+00
4.600000000000000533e+00,7.717497597686409527e+00,-5.859048897623952978e-03,1.851337871473737740e-02,4.642098872193685388e-02,7.717499866795716201e+00,0.000000000000000000e+00
4.700000000000000178e+00,7.717497433533450746e+00,-6.009046974355935870e-03,1.882909159996763379e-02,4.827232659341058885e-02,7.717499821752475064e+00,0.000000000000000000e+00
4.800000000000000711e+00,7.717497261857537261e+00,-6.159915390876173624e-03,1.914250489569894326e-02,5.015523575340736367e-02,7.717499772934298008e+00,0.000000000000000000e+00
4.900000000000000355e+00,7.717497082480026194e+00,-6.311640552753604479e-03,1.945364671251657157e-02,5.206948624297725453e-02,7.717499720203183422e+00,0.000000000000000000e+00
5.000000000000000000e+00,7.717496895222230258e+00,-6.464209042445849193e-03,1.976254479979027909e-02,5.401485091422891099e-02,7.717499663420412048e+00,0.000000000000000000e+00
5.100000000000000533e+00,7.717496699905442625e+00,-6.617607617016004438e-03,2.006922655032444477e-02,5.599110539420793647e-02,7.717499602446592277e+00,0.000000000000000000e+00
5.200000000000000178e+00,7.717496496350975121e+00,-6.771823205878898730e-03,2.037371900494835616e-02,5.799802804924038269e-02,7.717499537141675248e+00,0.000000000000000000e+00
5.300000000000000711e+00,7.717496284380188420e+00,-6.926842908576414520e-03,2.067604885704747708e-02,6.003539994973521726e-02,7.717499467365003696e+00,0.000000000000000000e+00
5.400000000000000355e+00,7.717496063814516916e+00,-7.082653992581518232e-03,2.097624245703640089e-02,6.210300483543996358e-02,7.717499392975336825e+00,0.000000000000000000e+00
5.500000000000000000e+00,7.717495834475504246e+00,-7.239243891130614852e-03,2.127432581677431850e-02,6.420062908114360090e-02,7.717499313830882279e+00,0.000000000000000000e+00
5.600000000000000533e+00,7.717495596184825501e+00,-7.396600201083869744e-03,2.157032461392362904e-02,6.632806166282102789e-02,7.717499229789328119e+00,0.000000000000000000e+00
5.700000000000000178e+00,7.717495348764317420e+00,-7.554710680813134238e-03,2.186426419625250861e-02,6.848509412421339981e-02,7.717499140707869465e+00,0.000000000000000000e+00
5.800000000000000711e+00,7.717495092036000592e+00,-7.713563248117119402e-03,2.215616958588214822e-02,7.067152054383864235e-02,7.717499046443242250e+00,0.000000000000000000e+00
5.900000000000000355e+00,7.717494825822107885e+00,-7.873145978163463218e-03,2.244606548347931677e-02,7.288713750242685474e-02,7.717498946851741870e+00,0.000000000000000000e+00
6.000000000000000000e+00,7.717494549945107529e+00,-8.033447101457355521e-03,2.273397627239500882e-02,7.513174405077478746e-02,7.717498841789262265e+00,0.000000000000000000e+00
6.100000000000000533e+00,7.717494264227723555e+00,-8.194455001836358984e-03,2.301992602274986754e-02,7.740514167801428036e-02,7.717498731111316346e+00,0.000000000000000000e+00
6.200000000000000178e+00,7.717493968492961542e+00,-8.356158214491107850e-03,2.330393849546700050e-02,7.970713428028927683e-02,7.717498614673059087e+00,0.000000000000000000e+00
6.300000000000000711e+00,7.717493662564127277e+00,-8.518545424011541786e-03,2.358603714625296874e-02,8.203752812983597376e-02,7.717498492329321280e+00,0.000000000000000000e+00
6.400000000000000355e+00,7.717493346264848952e+00,-8.681605462458340944e-03,2.386624512952749758e-02,8.439613184446126404e-02,7.717498363934624628e+00,0.000000000000000000e+00
6.500000000000000000e+00,7.717493019419094935e+00,-8.845327307459247348e-03,2.414458530230269642e-02,8.678275635741401761e-02,7.717498229343212834e+00,0.000000000000000000e+00
6.600000000000000533e+00,7.717492681851195968e+00,-9.009700080329943045e-03,2.442108022801231168e-02,8.919721488764427442e-02,7.717498088409069368e+00,0.000000000000000000e+00
6.700000000000000178e+00,7.717492333385862047e+00,-9.174713044219172733e-03,2.469575218029172736e-02,9.163932291044553369e-02,7.717497940985944993e+00,0.000000000000000000e+00
6.800000000000000711e+00,7.717491973848196629e+00,-9.340355602277798652e-03,2.496862314670935182e-02,9.410889812847468561e-02,7.717497786927379977e+00,0.000000000000000000e+00
6.900000000000000355e+00,7.717491603063718841e+00,-9.506617295851475455e-03,2.523971483244996997e-02,9.660576044314563016e-02,7.717497626086717410e+00,0.000000000000000000e+00
7.000000000000000000e+00,7.717491220858378576e+00,-9.673487802696638035e-03,2.550904866395069595e-02,9.912973192639062958e-02,7.717497458317133407e+00,0.000000000000000000e+00
7.100000000000000533e+00,7.717490827058568037e+00,-9.840956935219517809e-03,2.577664579249018192e-02,1.016806367927857030e-01,7.717497283471657532e+00,0.000000000000000000e+00
7.200000000000000178e+00,7.717490421491142172e+00,-1.000901463873786652e-02,2.604252709773157912e-02,1.042583013720347201e-01,7.717497101403183457e+00,0.000000000000000000e+00
7.300000000000000711e+00,7.717490003983429325e+00,-1.017765098976511004e-02,2.630671319121996587e-02,1.068625540818078784e-01,7.717496911964498274e+00,0.000000000000000000e+00
7.400000000000000355e+00,7.717489574363245453e+00,-1.034685619431664240e-02,2.656922441983475269e-02,1.094932254009298861e-01,7.717496715008294927e+00,0.000000000000000000e+00
7.500000000000000000e+00,7.717489132458910106e+00,-1.051662058623796872e-02,2.683008086919763321e-02,1.121501478429133558e-01,7.717496510387192643e+00,0.000000000000000000e+00
7.600000000000000533e+00,7.717488678099255317e+00,-1.068693462555441419e-02,2.708930236703671959e-02,1.148331559298331056e-01,7.717496297953756468e+00,0.000000000000000000e+00
7.700000000000000178e+00,7.717488211113639807e+00,-1.085778889684213197e-02,2.734690848650735834e-02,1.175420861665367883e-01,7.717496077560511480e+00,0.000000000000000000e+00
7.800000000000000711e+00,7.717487731331961420e+00,-1.102917410762012038e-02,2.760291854947023726e-02,1.202767770151875193e-01,7.717495849059961444e+00,0.000000000000000000e+00
7.900000000000000355e+00,7.717487238584666009e+00,-1.120108108676299077e-02,2.785735162972726928e-02,1.230370688701345472e-01,7.717495612304605679e+00,0.000000000000000000e+00
8.000000000000000000e+00,7.717486732702758090e+00,-1.137350078293420871e-02,2.811022655621585320e-02,1.258228040331072772e-01,7.717495367146953278e+00,0.000000000000000000e+00
8.099999999999999645e+00,7.717486213517813276e+00,-1.154642426303955326e-02,2.836156191616203900e-02,1.286338266887288584e-01,7.717495113439539089e+00,0.000000000000000000e+00
8.200000000000001066e+00,7.717485680861987163e+00,-1.171984271070052389e-02,2.861137605819308663e-02,1.314699828803450599e-01,7.717494851034937930e+00,0.000000000000000000e+00
8.300000000000000711e+00,7.717485134568022431e+00,-1.189374742474744694e-02,2.885968709540996310e-02,1.343311204861643848e-01,7.717494579785785014e+00,0.000000000000000000e+00
8.400000000000000355e+00,7.717484574469260394e+00,-1.206812981773202134e-02,2.910651290842032612e-02,1.372170891957053829e-01,7.717494299544782166e+00,0.000000000000000000e+00
8.500000000000000000e+00,7.717484000399648103e+00,-1.224298141445905388e-02,2.935187114833243821e-02,1.401277404865474141e-01,7.717494010164716478e+00,0.000000000000000000e+00
8.599999999999999645e+00,7.717483412193745451e+00,-1.241829385053713763e-02,2.959577923971056651e-02,1.430629276013806184e-01,7.717493711498472742e+00,0.000000000000000000e+00
8.700000000000001066e+00,7.717482809686734058e+00,-1.259405887094803243e-02,2.983825438349233666e-02,1.460225055253516757e-01,7.717493403399044993e+00,0.000000000000000000e+00
8.800000000000000711e+00,7.717482192714425260e+00,-1.277026832863449590e-02,3.007931355986852295e-02,1.490063309637009170e-01,7.717493085719551615e+00,0.000000000000000000e+00
8.900000000000000355e+00,7.717481561113264554e+00,-1.294691418310633946e-02,3.031897353112580212e-02,1.520142623196877874e-01,7.717492758313248657e+00,0.000000000000000000e+00
9.000000000000000000e+00,7.717480914720340479e+00,-1.312398849906446299e-02,3.055725084445288717e-02,1.550461596728003599e-01,7.717492421033537831e+00,0.000000000000000000e+00
9.099999999999999645e+00,7.717480253373389942e+00,-1.330148344504264446e-02,3.079416183471055113e-02,1.581018847572456532e-01,7.717492073733981606e+00,0.000000000000000000e+00
9.200000000000001066e+00,7.717479576910800887e+00,-1.347939129206685190e-02,3.102972262716598845e-02,1.611813009407166986e-01,7.717491716268312985e+00,0.000000000000000000e+00
9.300000000000000711e+00,7.717478885171623837e+00,-1.365770441233185410e-02,3.126394914019200305e-02,1.642842732034332787e-01,7.717491348490448821e+00,0.000000000000000000e+00
9.400000000000000355e+00,7.717478177995573674e+00,-1.383641527789489754e-02,3.149685708793139444e-02,1.674106681174525046e-01,7.717490970254495153e+00,0.000000000000000000e+00
9.500000000000000000e+00,7.717477455223032301e+00,-1.401551645938624649e-02,3.172846198292712805e-02,1.705603538262456254e-01,7.717490581414766737e+00,2.000000000000000000e+01
9.600000000000001421e+00,7.717476462881819543e+00,-1.425001591958619147e-02,3.214591580631439433e-02,1.737332000245383479e-01,7.717490181825785278e+00,2.000000000000000000e+01
9.700000000000001066e+00,7.717474558634255466e+00,-1.454053918043806369e-02,3.274764556626594270e-02,1.769477916051697963e-01,7.717489618916800964e+00,2.000000000000000000e+01
9.800000000000000711e+00,7.717471101244409049e+00,-1.488769409981302583e-02,3.353206961049438189e-02,1.802225561617963878e-01,7.717488256579770223e+00,2.000000000000000000e+01
9.900000000000000355e+00,7.717465450498267820e+00,-1.529207081855782704e-02,3.449759734511737008e-02,1.835757631228458198e-01,7.717485461079807152e+00,2.000000000000000000e+01
1.000000000000000000e+01,7.717456967124386225e+00,-1.575424170554910741e-02,3.564262895893603733e-02,1.870255228573575457e-01,7.717480601016393216e+00,2.000000000000000000e+01
1.010000000000000142e+01,7.717445012715130837e+00,-1.627476130072974189e-02,3.696555515281482740e-02,1.905897857532511674e-01,7.717473047283576193e+00,2.000000000000000000e+01
1.020000000000000107e+01,7.717428949648651226e+00,-1.685416625609774399e-02,3.846475687384769832e-02,1.942863412685326141e-01,7.717462173029229433e+00,2.000000000000000000e+01
1.030000000000000071e+01,7.717408141011695477e+00,-1.749297527461375623e-02,4.013860505399315104e-02,1.981328169559173624e-01,7.717447353613451355e+00,2.000000000000000000e+01
1.040000000000000036e+01,7.717381950523420464e+00,-1.819168904698907629e-02,4.198546035285888323e-02,2.021466774613167039e-01,7.717427966566163811e+00,2.000000000000000000e+01
1.050000000000000000e+01,7.717349742460291040e+00,-1.895079018631266182e-02,4.400367290431699691e-02,2.063452234966025867e-01,7.717403391544014113e+00,2.000000000000000000e+01
1.060000000000000142e+01,7.717310881582227111e+00,-1.977074316047247593e-02,4.619158206663078609e-02,2.107455907870342815e-01,7.717373010286635804e+00,2.000000000000000000e+01
1.070000000000000107e+01,7.717264733060106963e+00,-2.065199422232395776e-02,4.854751617577612172e-02,2.153647489936973691e-01,7.717336206572353419e+00,2.000000000000000000e+01
1.080000000000000071e+01,7.717210662404764498e+00,-2.159497133755639703e-02,5.106979230164326866e-02,2.202195006112750153e-01,7.717292366173426288e+00,2.000000000000000000e+01
1.090000000000000036e+01,7.717148035397598527e+00,-2.260008411020646840e-02,5.375671600680845957e-02,2.253264798414393033e-01,7.717240876810886441e+00,2.000000000000000000e+01
1.100000000000000000e+01,7.717076218022936196e+00,-2.366772370576715814e-02,5.660658110756965067e-02,2.307021514421201680e-01,7.717181128109071864e+00,2.000000000000000000e+01
1.110000000000000142e+01,7.716994576402264272e+00,-2.479826277183993372e-02,5.961766943694667836e-02,2.363628095528771678e-01,7.717112511549938603e+00,2.000000000000000000e+01
1.120000000000000107e+01,7.716902476730469473e+00,-2.599205535627804181e-02,6.278825060935319669e-02,2.423245764965718252e-01,7.717034420427219210e+00,2.000000000000000000e+01
1.130000000000000071e+01,7.716799285214201554e+00,-2.724943682276952106e-02,6.611658178665531793e-02,2.486034015575071254e-01,7.716946249800532343e+00,2.000000000000000000e+01
1.140000000000000036e+01,7.716684368012502127e+00,-2.857072376380970918e-02,6.960090744534180862e-02,2.552150597361727002e-01,7.716847396449509233e+00,2.000000000000000000e+01
1.150000000000000000e+01,7.716557091179817363e+00,-2.995621391101481110e-02,7.323945914453967865e-02,2.621751504807068867e-01,7.716737258828040069e+00,2.000000000000000000e+01
1.160000000000000142e+01,7.716416820611526894e+00,-3.140618604273043291e-02,7.703045529462150542e-02,2.694990963951608420e-01,7.716615237018714879e+00,2.000000000000000000e+01
1.170000000000000107e+01,7.716262921992113277e+00,-3.292089988889190105e-02,8.097210092616177746e-02,2.772021419246230023e-01,7.716480732687553967e+00,2.000000000000000000e+01
1.180000000000000071e+01,7.716094760746100789e+00,-3.450059603309667267e-02,8.506258745901390528e-02,2.852993520172391606e-01,7.716333149039105166e+00,2.000000000000000000e+01
1.190000000000000036e+01,7.715911701991897687e+00,-3.614549581185325100e-02,8.930009247129279404e-02,2.938056107631405456e-01,7.716171890772008268e+00,2.000000000000000000e+01
1.200000000000000000e+01,7.715713110498656491e+00,-3.785580121097559952e-02,9.368277946806415069e-02,3.027356200102698791e-01,7.715996364035106581e+00,2.000000000000000000e+01
1.210000000000000142e+01,7.715498350646286418e+00,-3.963169475909731482e-02,9.820879764955707525e-02,3.121038979570762706e-01,7.715805976384202403e+00,2.000000000000000000e+01
1.220000000000000107e+01,7.715266786388750297e+00,-4.147333941828565407e-02,1.028762816787344575e-01,3.219247777220320406e-01,7.715600136739529269e+00,2.000000000000000000e+01
1.230000000000000071e+01,7.715017781220757875e+00,-4.338087847174176143e-02,1.076833514480732279e-01,3.322124058899054710e-01,7.715378255344056413e+00,2.000000000000000000e+01
1.240000000000000036e+01,7.714750698147991415e+00,-4.535443540858057065e-02,1.126281118454264957e-01,3.429807410347127661e-01,7.715139743722692067e+00,2.000000000000000000e+01
1.250000000000000000e+01,7.714464899660987918e+00,-4.739411380569119592e-02,1.177086525188588417e-01,3.542435522192554087e-01,7.714884014642485077e+00,2.000000000000000000e+01
1.260000000000000142e+01,7.714159747712796111e+00,-4.949999720668691455e-02,1.229230476403674333e-01,3.660144174711412735e-01,7.714610482073922526e+00,2.000000000000000000e+01
1.270000000000000107e+01,7.713836614180265450e+00,-5.166707091315567851e-02,1.282520886937843774e-01,3.783067222351779724e-01,7.714318561153396203e+00,2.000000000000000000e+01
1.280000000000000071e+01,7.713496831659255371e+00,-5.389082244878534711e-02,1.336786728770312793e-01,3.911319311045564628e-01,7.714009644567784818e+00,2.000000000000000000e+01
1.290000000000000036e+01,7.713141677463315915e+00,-5.616718692255513734e-02,1.391875728691205349e-01,4.044997983922595797e-01,7.713685085143259457e+00,2.000000000000000000e+01
1.300000000000000000e+01,7.712772363021473510e+00,-5.849249839332813783e-02,1.447652318554126516e-01,4.184185556791715777e-01,7.713346179804742242e+00,2.000000000000000000e+01
1.310000000000000142e+01,7.712390027413914773e+00,-6.086344662709167880e-02,1.503995812126289189e-01,4.328950788647128456e-01,7.712994158960328583e+00,2.000000000000000000e+01
1.320000000000000107e+01,7.711995734047108364e+00,-6.327703867515110936e-02,1.560798784350820589e-01,4.479350369859756986e-01,7.712630180041625927e+00,2.000000000000000000e+01
1.330000000000000071e+01,7.711590469680605686e+00,-6.573056474633930113e-02,1.617965630859677928e-01,4.635430248294839517e-01,7.712255324195659512e+00,2.000000000000000000e+01
1.340000000000000036e+01,7.711175145186327740e+00,-6.822156789396296994e-02,1.675411287656201620e-01,4.797226811380807532e-01,7.711870595336167256e+00,2.000000000000000000e+01
1.350000000000000000e+01,7.710750597555972696e+00,-7.074781708571881156e-02,1.733060092919149475e-01,4.964767940146427860e-01,7.711476920931897183e+00,2.000000000000000000e+01
1.360000000000000142e+01,7.710317592779628804e+00,-7.330728327032509650e-02,1.790844774803100337e-01,5.138073949438343169e-01,7.711075154045133218e+00,2.000000000000000000e+01
1.370000000000000107e+01,7.709876829304259438e+00,-7.589811809708213453e-02,1.848705550890125116e-01,5.317158426918653369e-01,7.710666076241891709e+00,2.000000000000000000e+01
1.380000000000000071e+01,7.709428941848659456e+00,-7.851863498348973791e-02,1.906589326570195531e-01,5.502028982007666214e-01,7.710250401081236937e+00,2.000000000000000000e+01
1.390000000000000036e+01,7.708974505405273625e+00,-8.116729226124977381e-02,1.964448981090704538e-01,5.692687914664684712e-01,7.709828777959560675e+00,2.000000000000000000e+01
1.400000000000000000e+01,7.708514039301715748e+00,-8.384267816252555239e-02,2.022242731323805887e-01,5.889132812773755221e-01,7.709401796139665919e+00,2.000000000000000000e+01
1.410000000000000142e+01,7.708048011228179064e+00,-8.654349743640263326e-02,2.079933564463628259e-01,6.091357085906136115e-01,7.708969988837232279e+00,2.000000000000000000e+01
1.420000000000000107e+01,7.707576841163057857e+00,-8.926855941035692632e-02,2.137488731895433036e-01,6.299350442352498192e-01,7.708533837270691080e+00,2.000000000000000000e+01
1.430000000000000071e+01,7.707100905149406600e+00,-9.201676733347355364e-02,2.194879297388019901e-01,6.513099315542041357e-01,7.708093774606812332e+00,2.000000000000000000e+01
1.440000000000000036e+01,7.706620538890584626e+00,-9.478710885747036741e-02,2.252079733561682950e-01,6.732587245280844401e-01,7.707650189754676973e+00,2.000000000000000000e+01
1.450000000000000000e+01,7.706136041145488669e+00,-9.757864752855029133e-02,2.309067561288749015e-01,6.957795218637011780e-01,7.707203430976488967e+00,2.000000000000000000e+01
1.460000000000000142e+01,7.705647676912922961e+00,-1.003905151780058180e-01,2.365823027303298187e-01,7.188701974765887570e-01,7.706753809295777025e+00,2.000000000000000000e+01
1.470000000000000107e+01,7.705155680401555962e+00,-1.032219051125747022e-01,2.422328815841280070e-01,7.425284277496216889e-01,7.706301601692683967e+00,2.000000000000000000e+01
1.480000000000000071e+01,7.704660257786954070e+00,-1.060720660170206830e-01,2.478569790610995471e-01,7.667517159080344813e-01,7.705847054082986425e+00,2.000000000000000000e+01
1.490000000000000036e+01,7.704161589760881057e+00,-1.089402964914870375e-01,2.534532763814942302e-01,7.915374138141444416e-01,7.705390384082487110e+00,2.000000000000000000e+01
1.500000000000000000e+01,7.703659833880603713e+00,-1.118259401550193155e-01,2.590206289314555543e-01,8.168827414522938923e-01,7.704931783562172676e+00,2.000000000000000000e+01
1.510000000000000142e+01,7.703155126727681434e+00,-1.147283812544321602e-01,2.645580477355696236e-01,8.427848043454394533e-01,7.704471421002019760e+00,2.000000000000000000e+01
1.520000000000000107e+01,7.702647585886793991e+00,-1.176470407245395616e-01,2.700646828560380741e-01,8.692406091189963657e-01,7.704009443653104583e+00,2.000000000000000000e+01
1.530000000000000071e+01,7.702137311755735460e+00,-1.205813726517963730e-01,2.755398085144089571e-01,8.962470774046003008e-01,7.703545979518710674e+00,2.000000000000000000e+01
1.540000000000000036e+01,7.701624389197912812e+00,-1.235308610987143063e-01,2.809828097542194092e-01,9.238010582560410855e-01,7.703081139165707469e+00,2.000000000000000000e+01
1.550000000000000000e+01,7.701108889048644990e+00,-1.264950172511083992e-01,2.863931704827296088e-01,9.518993392314629709e-01,7.702615017377664408e+00,2.000000000000000000e+01
1.560000000000000142e+01,7.700590869486254597e+00,-1.294733768543767649e-01,2.917704627474803636e-01,9.805386562797359096e-01,7.702147694661107380e+00,2.000000000000000000e+01
1.570000000000000107e+01,7.700070377278581013e+00,-1.324654979086861695e-01,2.971143371189565729e-01,1.009715702554484063e+00,7.701679238616026879e+00,2.000000000000000000e+01
1.580000000000000071e+01,7.699547448915026848e+00,-1.354709585961859641e-01,3.024245140644398200e-01,1.039427136266379614e+00,7.701209705181343068e+00,2.000000000000000000e+01
1.590000000000000036e+01,7.699022111633697207e+00,-1.384893554162555662e-01,3.077007762103828870e-01,1.069669587672823718e+00,7.700739139765537367e+00,2.000000000000000000e+01
1.600000000000000000e+01,7.698494384352602360e+00,-1.415203015073496218e-01,3.129429614015305505e-01,1.100439665293862168e+00,7.700267578272082858e+00,2.000000000000000000e+01
1.610000000000000142e+01,7.697964278513304670e+00,-1.445634251362784006e-01,3.181509564747020402e-01,1.131733961434015168e+00,7.699795048028700073e+00,2.000000000000000000e+01
1.619999999999999929e+01,7.697431798844774242e+00,-1.476183683377844391e-01,3.233246916737770316e-01,1.163549057081485261e+00,7.699321568628887391e+00,2.000000000000000000e+01
